date,symbol,industry,open,high,low,close,volume
2026-04-06,DELHIVERY,Services,426.7,437.45,422.4,435.9,3332882
2026-04-06,DEVYANI,Consumer Services,97.08,100.4,94.45,99.98,5747268
2026-04-06,DIVISLAB,Healthcare,5860.0,5903.5,5727.0,5821.0,346192
2026-04-06,DIXON,Consumer Durables,9970.0,10074.0,9734.0,10008.0,752942
2026-04-06,DLF,Realty,521.7,531.45,513.6,529.2,5046388
2026-04-06,DMART,Consumer Services,4450.0,4562.6,4353.1,4551.3,1915220
2026-04-06,DOMS,Fast Moving Consumer Goods,2347.0,2347.0,2284.9,2324.9,54928
2026-04-06,DRREDDY,Healthcare,1220.1,1223.2,1196.3,1217.8,1099471
2026-04-06,ECLERX,Services,1461.4,1508.0,1432.0,1503.4,103604
2026-04-06,EICHERMOT,Automobile and Auto Components,6699.0,6710.5,6572.5,6596.0,971230
2026-04-06,EIDPARRY,Fast Moving Consumer Goods,815.0,827.8,795.0,815.0,323871
2026-04-06,EIHOTEL,Consumer Services,290.0,333.4,282.1,303.6,32932881
2026-04-06,ELECON,Capital Goods,388.15,395.55,381.0,391.6,375805
2026-04-06,ELGIEQUIP,Capital Goods,479.7,484.9,472.0,479.9,939942
2026-04-06,EMAMILTD,Fast Moving Consumer Goods,402.95,405.0,391.05,400.2,1014478
2026-04-06,EMCURE,Healthcare,1542.7,1578.8,1530.1,1552.2,196795
2026-04-06,EMMVEE,Capital Goods,219.7,225.02,215.2,223.73,1043158
2026-04-06,ENDURANCE,Automobile and Auto Components,2224.0,2253.9,2171.2,2201.2,146049
2026-04-06,ENGINERSIN,Construction,199.0,204.0,195.6,202.26,5222516
2026-04-06,ENRIN,Capital Goods,2622.0,2644.9,2595.1,2620.2,294424
2026-04-06,ERIS,Healthcare,1332.0,1358.7,1281.8,1329.3,94377
2026-04-06,ESCORTS,Capital Goods,2842.1,2912.4,2781.4,2893.3,152950
2026-04-06,ETERNAL,Consumer Services,232.8,234.8,228.02,232.2,31590365
2026-04-06,EXIDEIND,Automobile and Auto Components,299.5,300.3,294.15,298.8,1281718
2026-04-06,FACT,Chemicals,785.0,799.7,762.05,790.6,393375
2026-04-06,FEDERALBNK,Financial Services,265.4,272.2,261.7,271.5,9297534
2026-04-06,FINCABLES,Capital Goods,800.8,813.3,785.85,809.2,553558
2026-04-06,FIRSTCRY,Consumer Services,224.33,231.0,219.65,226.7,1871308
2026-04-06,FIVESTAR,Financial Services,365.0,365.95,353.75,356.95,1192653
2026-04-06,FLUOROCHEM,Chemicals,3240.0,3240.0,3142.8,3194.1,28004
2026-04-06,FORTIS,Healthcare,794.0,810.0,776.1,808.15,1134897
2026-04-06,FSL,Services,217.0,224.36,215.25,223.58,1048635
2026-04-06,GABRIEL,Automobile and Auto Components,868.0,890.85,857.6,888.45,193813
2026-04-06,GAIL,Oil Gas & Consumable Fuels,141.73,143.63,140.17,143.14,11466136
2026-04-06,GALLANTT,Capital Goods,558.0,574.95,550.0,564.6,76182
2026-04-06,GESHIP,Services,1439.6,1502.2,1438.1,1463.0,785318
2026-04-06,GICRE,Financial Services,376.0,392.65,370.1,385.45,646163
2026-04-06,GILLETTE,Fast Moving Consumer Goods,7643.0,7693.0,7471.0,7496.5,26847
2026-04-06,GLAND,Healthcare,1712.0,1736.0,1665.4,1700.0,63619
2026-04-06,GLAXO,Healthcare,2307.0,2355.9,2267.8,2346.6,37644
2026-04-06,GLENMARK,Healthcare,2079.3,2112.8,2036.7,2104.8,582698
2026-04-06,GMDCLTD,Metals & Mining,581.0,600.0,574.2,597.1,2788595
2026-04-06,GMRAIRPORT,Services,89.0,91.47,87.4,91.2,14013744
2026-04-06,GODFRYPHLP,Fast Moving Consumer Goods,1909.9,1936.7,1879.1,1926.5,561160
2026-04-06,GODIGIT,Financial Services,315.0,321.95,313.45,319.95,187974
2026-04-06,GODREJCP,Fast Moving Consumer Goods,999.0,1009.45,989.15,1001.95,1358923
2026-04-06,GODREJIND,Diversified,856.35,856.35,819.5,842.55,107201
2026-04-06,GODREJPROP,Realty,1517.0,1592.0,1493.8,1584.7,2223294
2026-04-06,GPIL,Capital Goods,278.2,280.45,273.0,275.3,3861036
2026-04-06,GRANULES,Healthcare,605.55,649.0,602.2,644.0,1182974
2026-04-06,GRAPHITE,Capital Goods,637.75,644.8,623.8,637.05,1178582
2026-04-06,GRASIM,Construction Materials,2545.0,2625.3,2533.0,2614.4,720478
2026-04-06,GRAVITA,Metals & Mining,1305.0,1395.0,1294.9,1381.3,619742
2026-04-06,GROWW,Financial Services,164.56,169.76,162.14,168.68,19545522
2026-04-06,GRSE,Capital Goods,2270.0,2307.4,2181.1,2259.5,2896110
2026-04-06,GSPL,Oil Gas & Consumable Fuels,242.19,242.19,234.76,237.73,707695
2026-04-06,GVT&D,Capital Goods,3808.0,3998.0,3708.0,3723.1,639297
2026-04-06,HAL,Capital Goods,3713.5,3762.5,3661.0,3752.1,1130371
2026-04-06,HAVELLS,Consumer Durables,1188.4,1209.0,1164.1,1206.6,693409
2026-04-06,HBLENGINE,Capital Goods,666.95,679.65,645.3,676.05,1728963
2026-04-06,HCLTECH,Information Technology,1397.0,1422.3,1394.1,1403.3,2134581
2026-04-06,HDBFS,Financial Services,577.25,590.5,566.85,588.45,533784
2026-04-06,HDFCAMC,Financial Services,2349.8,2400.0,2315.2,2386.6,885512
2026-04-06,HDFCBANK,Financial Services,759.0,772.75,745.0,771.0,42976659
2026-04-06,HDFCLIFE,Financial Services,563.0,582.4,560.75,580.4,4333557
2026-04-06,HEG,Capital Goods,553.9,563.0,541.05,551.25,1488718
2026-04-06,HEROMOTOCO,Automobile and Auto Components,5019.5,5122.5,4985.5,5103.5,348536
2026-04-06,HEXT,Information Technology,446.0,454.45,442.45,450.1,368558
2026-04-06,HFCL,Telecommunication,71.44,73.45,69.83,72.88,17152455
2026-04-06,HINDALCO,Metals & Mining,917.2,935.75,917.2,927.45,5555538
2026-04-06,HINDCOPPER,Metals & Mining,492.5,508.2,483.0,503.35,13081861
2026-04-06,HINDPETRO,Oil Gas & Consumable Fuels,326.0,330.6,317.75,328.05,5089386
2026-04-06,HINDUNILVR,Fast Moving Consumer Goods,2065.3,2092.8,2041.9,2084.8,1661298
2026-04-06,HINDZINC,Metals & Mining,515.75,527.5,514.55,526.05,4964299
2026-04-06,HOMEFIRST,Financial Services,974.8,980.7,948.65,978.65,113604
2026-04-06,HONASA,Fast Moving Consumer Goods,302.0,309.7,300.5,304.8,462229
2026-04-06,HONAUT,Capital Goods,27250.0,27555.0,26575.0,27485.0,4654
2026-04-06,HSCL,Chemicals,446.85,454.2,431.55,451.5,3197443
2026-04-06,HUDCO,Financial Services,167.2,169.92,165.0,169.52,2812074
2026-04-06,HYUNDAI,Automobile and Auto Components,1719.0,1719.9,1658.0,1691.4,2769348
2026-04-06,ICICIAMC,Financial Services,2831.5,2934.0,2796.8,2905.5,439271
2026-04-06,ICICIBANK,Financial Services,1213.0,1234.4,1200.5,1231.4,10058414
2026-04-06,ICICIGI,Financial Services,1700.9,1720.1,1675.0,1713.0,315391
2026-04-06,ICICIPRULI,Financial Services,508.0,514.55,500.0,513.1,823182
2026-04-06,IDBI,Financial Services,69.39,70.44,67.51,70.06,21645375
2026-04-06,IDEA,Telecommunication,8.6,8.8,8.36,8.76,539938324
2026-04-06,IDFCFIRSTB,Financial Services,60.51,61.29,59.17,61.08,41063566
2026-04-06,IEX,Financial Services,120.6,126.48,118.51,126.16,10112144
2026-04-06,IFCI,Financial Services,53.5,53.68,51.51,52.92,16984105
2026-04-06,IGIL,Services,320.0,324.2,316.1,322.05,290061
2026-04-06,IGL,Oil Gas & Consumable Fuels,146.0,149.85,143.78,148.81,2226131
2026-04-06,IIFL,Financial Services,438.5,441.3,427.5,439.95,1697373
2026-04-06,IKS,Information Technology,1362.5,1390.0,1320.6,1369.3,111376
2026-04-06,INDGN,Healthcare,475.0,475.0,450.5,470.25,763852
2026-04-06,INDHOTEL,Consumer Services,584.0,597.8,577.8,595.4,3018104
2026-04-06,INDIACEM,Construction Materials,358.05,363.95,350.7,360.0,239124
2026-04-06,INDIAMART,Consumer Services,2016.9,2074.0,1977.6,2067.7,72997
2026-04-06,INDIANB,Financial Services,876.85,904.65,864.25,899.85,2261012
2026-04-06,INDIGO,Services,4180.0,4328.7,4087.3,4312.5,1802863
2026-04-06,INDUSINDBK,Financial Services,774.6,788.3,756.4,786.2,2512596
2026-04-06,INDUSTOWER,Telecommunication,422.0,432.55,420.8,425.5,3868647
2026-04-06,INFY,Information Technology,1301.4,1320.0,1299.0,1306.2,10208682
2026-04-06,INOXWIND,Capital Goods,79.6,81.48,77.81,80.95,11817006
2026-04-06,INTELLECT,Information Technology,656.95,659.2,642.55,652.3,212140
2026-04-06,IOB,Financial Services,33.1,33.19,32.41,33.05,4932519
2026-04-06,IOC,Oil Gas & Consumable Fuels,134.13,134.8,130.51,134.05,25356388
2026-04-06,IPCALAB,Healthcare,1466.0,1485.7,1426.0,1456.0,234598
2026-04-06,IRB,Construction,21.69,21.69,20.22,20.67,34751539
2026-04-06,IRCON,Construction,124.96,126.79,121.05,125.94,3981805
2026-04-06,IRCTC,Consumer Services,513.0,516.1,502.75,514.7,1154102
2026-04-06,IREDA,Financial Services,114.94,115.89,111.54,115.58,8849494
2026-04-06,IRFC,Financial Services,91.8,92.99,89.35,92.72,17311052
2026-04-06,ITC,Fast Moving Consumer Goods,293.0,295.35,290.25,294.85,18047063
2026-04-06,ITCHOTELS,Consumer Services,147.5,152.34,144.5,149.7,7932298
2026-04-06,ITI,Telecommunication,254.99,259.54,250.61,258.22,581799
2026-04-06,J&KBANK,Financial Services,113.35,116.79,110.8,115.8,5086673
2026-04-06,JAINREC,Metals & Mining,458.7,468.7,446.55,450.35,1735648
2026-04-06,JBCHEPHARM,Healthcare,1913.3,1968.1,1913.3,1952.0,384187
2026-04-06,JBMA,Automobile and Auto Components,562.0,573.15,546.2,560.75,1069379
2026-04-06,JINDALSAW,Capital Goods,191.78,195.98,189.35,195.3,2034643
2026-04-06,JINDALSTEL,Metals & Mining,1131.0,1156.4,1101.3,1134.0,4716546
2026-04-06,JIOFIN,Financial Services,230.8,236.0,226.1,235.31,16036376
2026-04-06,JKCEMENT,Construction Materials,5100.5,5392.0,5100.5,5356.0,57194
2026-04-06,JKTYRE,Automobile and Auto Components,390.05,394.8,380.45,392.9,826178
2026-04-06,JMFINANCIL,Financial Services,120.5,123.23,119.17,122.28,2909776
2026-04-06,JPPOWER,Power,15.01,15.44,14.62,15.14,92862917
2026-04-06,JSL,Metals & Mining,717.8,730.75,713.35,725.0,885053
2026-04-06,JSWCEMENT,Construction Materials,115.94,119.27,114.11,118.51,1082674
2026-04-06,JSWENERGY,Power,491.1,498.1,484.4,496.7,2765752
2026-04-06,JSWINFRA,Services,241.99,243.5,234.6,238.62,3650192
2026-04-06,JSWSTEEL,Metals & Mining,1132.0,1145.7,1115.1,1133.6,3213623
2026-04-06,JUBLFOOD,Consumer Services,446.55,464.8,434.9,461.1,2531547
2026-04-06,JUBLINGREA,Chemicals,572.5,598.85,561.55,594.2,178536
2026-04-06,JUBLPHARMA,Healthcare,839.3,856.0,823.55,854.25,257972
2026-04-06,JWL,Capital Goods,258.75,259.25,249.1,258.22,1791139
2026-04-06,JYOTICNC,Capital Goods,765.0,777.0,757.2,766.85,340767
2026-04-06,KAJARIACER,Consumer Durables,961.1,1000.25,957.15,989.45,206515
2026-04-06,KALYANKJIL,Consumer Durables,395.0,421.95,395.0,420.35,12249798
2026-04-06,KARURVYSYA,Financial Services,275.0,279.1,265.45,269.45,5898403
2026-04-06,KAYNES,Capital Goods,3547.9,3723.9,3460.0,3706.5,2214333
2026-04-06,KEC,Construction,527.85,534.85,516.15,533.65,460503
2026-04-06,KEI,Capital Goods,4058.2,4150.9,4009.3,4123.1,257078
2026-04-06,KFINTECH,Financial Services,905.0,922.8,887.8,919.75,505555
2026-04-06,KIMS,Healthcare,621.35,627.9,614.6,626.6,274583
2026-04-06,KIRLOSENG,Capital Goods,1381.1,1445.0,1368.9,1416.4,323459
2026-04-06,KOTAKBANK,Financial Services,358.0,361.4,350.1,360.55,18320378
2026-04-06,KPIL,Construction,1092.0,1101.8,1073.1,1084.2,129971
2026-04-06,KPITTECH,Information Technology,696.8,704.4,684.35,694.85,1473246
2026-04-06,KPRMILL,Textiles,830.7,846.95,821.95,840.8,197661
2026-04-06,LALPATHLAB,Healthcare,1328.7,1369.1,1310.8,1352.3,328697
2026-04-06,LATENTVIEW,Information Technology,318.3,320.7,295.8,300.6,21384168
2026-04-06,LAURUSLABS,Healthcare,1042.9,1063.55,1014.3,1058.2,1952469
2026-04-06,LEMONTREE,Consumer Services,108.7,110.95,106.7,109.71,3136433
2026-04-06,LENSKART,Consumer Services,487.9,505.95,487.0,503.05,1975777
2026-04-06,LGEINDIA,Consumer Durables,1336.0,1406.8,1314.6,1379.7,1456472
2026-04-06,LICHSGFIN,Financial Services,517.4,520.15,508.75,517.55,1102363
2026-04-06,LICI,Financial Services,736.0,747.0,727.4,744.95,1095521
2026-04-06,LINDEINDIA,Chemicals,7316.0,7380.0,7110.0,7133.0,54886
2026-04-06,LLOYDSME,Metals & Mining,1383.6,1440.0,1360.5,1436.7,868342
2026-04-06,LODHA,Realty,696.05,715.8,686.65,710.25,7760768
2026-04-06,LT,Construction,3616.6,3737.0,3577.0,3727.7,3353246
2026-04-06,LTFOODS,Fast Moving Consumer Goods,386.0,389.7,376.15,383.85,471985
2026-04-06,LTM,Information Technology,4279.8,4337.8,4260.5,4307.4,296412
2026-04-06,LTTS,Information Technology,3348.9,3424.0,3321.5,3346.5,78445
2026-04-06,LUPIN,Healthcare,2270.1,2290.0,2232.8,2279.9,792605
2026-04-06,M&M,Automobile and Auto Components,3006.1,3030.0,2961.0,3021.6,2554900
2026-04-06,M&MFIN,Financial Services,287.4,289.0,276.05,281.25,6271999
2026-04-06,MAHABANK,Financial Services,64.22,67.0,63.03,66.59,20626583
2026-04-06,MANAPPURAM,Financial Services,256.4,262.05,252.9,260.0,3374294
2026-04-06,MANKIND,Healthcare,2000.6,2024.0,1966.2,2017.7,532381
2026-04-06,MAPMYINDIA,Information Technology,872.9,900.0,850.5,879.65,74155
2026-04-06,MARICO,Fast Moving Consumer Goods,764.0,770.35,742.45,750.55,2450748
2026-04-06,MARUTI,Automobile and Auto Components,12631.0,12720.0,12420.0,12688.0,382650
2026-04-06,MAXHEALTH,Healthcare,956.9,956.9,923.0,931.6,4605503
2026-04-06,MAZDOCK,Capital Goods,2270.0,2322.9,2218.0,2313.7,2128497
2026-04-06,MCX,Financial Services,2437.2,2570.0,2422.3,2549.0,3640729
2026-04-06,MEDANTA,Healthcare,1000.0,1035.75,983.5,1032.95,112269
2026-04-06,MEESHO,Consumer Services,146.11,151.22,145.71,150.45,3683554
2026-04-06,MFSL,Financial Services,1449.6,1504.4,1445.4,1498.8,800765
2026-04-06,MGL,Oil Gas & Consumable Fuels,959.5,975.0,940.2,960.55,240754
2026-04-06,MINDACORP,Automobile and Auto Components,502.0,510.95,493.2,509.2,92185
2026-04-06,MMTC,Services,55.9,56.65,54.58,56.33,2693902
2026-04-06,MOTHERSON,Automobile and Auto Components,106.97,108.72,105.43,108.26,32032534
2026-04-06,MOTILALOFS,Financial Services,684.95,709.0,671.2,704.85,865857
2026-04-06,MPHASIS,Information Technology,2205.0,2241.3,2191.1,2235.2,603188
2026-04-06,MRF,Automobile and Auto Components,127600.0,127995.0,125510.0,127045.0,7634
2026-04-06,MRPL,Oil Gas & Consumable Fuels,181.2,183.19,177.8,178.94,5827483
2026-04-06,MSUMI,Automobile and Auto Components,37.07,37.6,36.6,36.76,19688354
2026-04-06,MUTHOOTFIN,Financial Services,3196.1,3303.8,3168.0,3289.8,756759
2026-04-06,NAM-INDIA,Financial Services,830.0,842.0,813.2,839.65,1608826
2026-04-06,NATCOPHARM,Healthcare,1029.95,1034.95,1012.0,1028.55,550982
2026-04-06,NATIONALUM,Metals & Mining,401.9,415.8,401.9,407.85,13020935
2026-04-06,NAUKRI,Consumer Services,998.75,1004.95,980.05,994.3,1355458
2026-04-06,NAVA,Power,565.15,565.45,550.1,563.65,130244
2026-04-06,NAVINFLUOR,Chemicals,5891.0,6069.0,5811.0,5843.0,133973
2026-04-06,NBCC,Construction,83.09,84.62,81.53,84.34,12396717
2026-04-06,NCC,Construction,141.99,143.29,139.23,141.84,2823160
2026-04-06,NESTLEIND,Fast Moving Consumer Goods,1190.0,1218.8,1179.0,1216.0,1460974
2026-04-06,NETWEB,Information Technology,3155.0,3234.9,3115.6,3225.7,637136
2026-04-06,NEULANDLAB,Healthcare,12587.0,13480.0,12349.0,13222.0,161018
2026-04-06,NEWGEN,Information Technology,440.65,444.8,431.75,442.85,941350
2026-04-06,NH,Healthcare,1625.0,1693.8,1609.0,1685.9,278879
2026-04-06,NHPC,Power,75.25,76.33,74.22,76.16,8019672
2026-04-06,NIACL,Financial Services,123.5,124.95,121.3,123.93,611355
2026-04-06,NIVABUPA,Financial Services,72.59,74.9,71.56,73.19,433729
2026-04-06,NLCINDIA,Power,280.0,282.6,273.2,275.0,1979828
2026-04-06,NMDC,Metals & Mining,78.68,82.29,78.02,81.4,52439160
2026-04-06,NSLNISP,Metals & Mining,35.51,39.0,34.94,37.36,6874198
2026-04-06,NTPC,Power,358.8,366.75,355.7,366.1,11534034
2026-04-06,NTPCGREEN,Power,97.22,98.75,95.8,98.05,4666160
2026-04-06,NUVAMA,Financial Services,1150.0,1180.8,1125.7,1174.4,424787
2026-04-06,NUVOCO,Construction Materials,294.05,297.7,287.45,296.4,97774
2026-04-06,NYKAA,Consumer Services,246.3,255.5,243.31,252.52,10402983
2026-04-06,OBEROIRLTY,Realty,1506.9,1526.9,1483.4,1519.9,288582
2026-04-06,OFSS,Information Technology,6999.5,7054.0,6943.0,7017.0,97867
2026-04-06,OIL,Oil Gas & Consumable Fuels,481.15,484.85,470.05,472.2,3159564
2026-04-06,OLAELEC,Automobile and Auto Components,28.8,30.4,28.63,29.19,345163844
2026-04-06,OLECTRA,Automobile and Auto Components,1028.7,1041.8,1006.0,1032.15,520768
2026-04-06,ONESOURCE,Healthcare,1391.0,1419.9,1371.7,1408.1,130050
2026-04-06,ONGC,Oil Gas & Consumable Fuels,287.3,288.5,280.45,281.85,24449779
2026-04-06,PAGEIND,Textiles,33945.0,34880.0,33745.0,34750.0,29444
2026-04-06,PARADEEP,Chemicals,115.4,116.87,114.26,115.95,3282057
2026-04-06,PATANJALI,Fast Moving Consumer Goods,469.0,473.55,461.5,471.7,1878287
2026-04-06,PCBL,Chemicals,258.8,262.59,253.49,259.76,1890676
2026-04-06,PERSISTENT,Information Technology,5234.0,5343.7,5209.6,5309.4,606786
2026-04-06,PETRONET,Oil Gas & Consumable Fuels,253.99,255.64,248.54,254.52,2365626
2026-04-06,PFC,Financial Services,402.6,407.55,398.85,405.9,7162794
2026-04-06,PFIZER,Healthcare,4870.0,4871.0,4777.0,4839.9,7683
2026-04-06,PGEL,Consumer Durables,455.8,457.65,436.55,451.65,6915579
2026-04-06,PHOENIXLTD,Realty,1512.0,1560.5,1502.1,1554.7,369830
2026-04-06,PIDILITIND,Chemicals,1281.4,1295.7,1259.0,1291.2,1230910
2026-04-06,PIIND,Chemicals,2805.4,2845.0,2762.0,2837.7,191729
2026-04-06,PINELABS,Financial Services,152.77,156.9,151.75,155.97,389818
2026-04-06,PIRAMALFIN,Financial Services,1750.0,1761.2,1716.1,1723.0,223889
2026-04-06,PNB,Financial Services,105.0,106.76,102.28,106.5,21348893
2026-04-06,PNBHOUSING,Financial Services,781.0,819.25,775.95,817.35,832589
2026-04-06,POLICYBZR,Financial Services,1426.9,1476.0,1410.7,1470.0,1003976
2026-04-06,POLYCAB,Capital Goods,6925.0,7075.0,6817.0,7047.0,345105
2026-04-06,POLYMED,Healthcare,1334.2,1379.4,1300.2,1370.1,246309
2026-04-06,POONAWALLA,Financial Services,394.0,406.0,385.5,395.5,1162773
2026-04-06,POWERGRID,Power,294.9,295.6,287.3,295.15,9291741
2026-04-06,POWERINDIA,Capital Goods,25350.0,26180.0,24920.0,25015.0,130996
2026-04-06,PPLPHARMA,Healthcare,141.19,145.0,137.3,141.54,2796146
2026-04-06,PREMIERENE,Capital Goods,918.0,932.5,909.9,925.95,1173910
2026-04-06,PRESTIGE,Realty,1159.0,1199.8,1133.6,1183.2,2407295
2026-04-06,PTCIL,Capital Goods,14790.0,15646.0,14611.0,15554.0,19177
2026-04-06,PVRINOX,Media Entertainment & Publication,942.4,953.05,931.75,939.05,313063
2026-04-06,PWL,Consumer Services,89.02,94.28,88.24,93.03,6482752
2026-04-06,RADICO,Fast Moving Consumer Goods,2643.0,2695.0,2601.1,2684.7,178418
2026-04-06,RAILTEL,Telecommunication,264.0,268.63,256.74,266.96,1527908
2026-04-06,RAINBOW,Healthcare,1162.0,1175.2,1150.0,1169.9,86302
2026-04-06,RAMCOCEM,Construction Materials,918.0,945.0,918.0,937.0,84472
2026-04-06,RBLBANK,Financial Services,308.95,319.85,302.3,318.15,22771700
2026-04-06,RECLTD,Financial Services,323.55,328.25,320.2,327.55,6505082
2026-04-06,REDINGTON,Services,201.11,209.2,195.62,207.27,5354700
2026-04-06,RELIANCE,Oil Gas & Consumable Fuels,1359.0,1359.0,1290.0,1304.7,29274881
2026-04-06,RHIM,Capital Goods,365.0,370.85,359.35,368.35,106623
2026-04-06,RITES,Construction,189.81,191.9,185.25,191.21,664631
2026-04-06,RKFORGE,Automobile and Auto Components,496.8,509.95,489.45,507.45,201397
2026-04-06,RPOWER,Power,22.65,23.73,22.03,23.3,92833211
2026-04-06,RRKABEL,Capital Goods,1339.9,1341.1,1300.1,1331.8,83805
2026-04-06,RVNL,Construction,261.9,266.37,253.68,261.55,8409559
2026-04-06,SAGILITY,Information Technology,41.74,42.75,41.15,42.42,14409691
2026-04-06,SAIL,Metals & Mining,153.9,161.28,151.32,160.44,27838073
2026-04-06,SAILIFE,Healthcare,964.0,978.9,935.0,944.65,510586
2026-04-06,SAMMAANCAP,Financial Services,146.95,149.0,144.35,147.4,10985051
2026-04-06,SAPPHIRE,Consumer Services,152.23,158.4,149.38,157.4,835242
2026-04-06,SARDAEN,Metals & Mining,517.9,526.35,514.1,524.95,264759
2026-04-06,SAREGAMA,Media Entertainment & Publication,327.0,327.0,313.0,319.0,509859
2026-04-06,SBFC,Financial Services,84.0,84.0,81.58,83.8,907816
2026-04-06,SBICARD,Financial Services,638.0,638.0,623.25,635.1,1917090
2026-04-06,SBILIFE,Financial Services,1757.5,1844.5,1757.5,1836.8,1721071
2026-04-06,SBIN,Financial Services,1020.0,1035.7,1005.05,1032.75,23576634
2026-04-06,SCHAEFFLER,Automobile and Auto Components,3764.2,3804.8,3715.0,3782.7,68166
2026-04-06,SCI,Services,230.0,233.8,225.15,232.76,2508916
2026-04-06,SHREECEM,Construction Materials,23460.0,24015.0,22980.0,23695.0,31374
2026-04-06,SHRIRAMFIN,Financial Services,895.0,931.0,885.65,928.0,5898399
2026-04-06,SHYAMMETL,Capital Goods,780.0,809.95,774.05,794.4,225185
2026-04-06,SIEMENS,Capital Goods,3041.4,3065.9,2965.1,3048.0,372908
2026-04-06,SIGNATURE,Realty,750.0,804.5,736.7,780.3,691428
2026-04-06,SJVN,Power,67.21,67.9,65.85,67.69,5552166
2026-04-06,SOBHA,Realty,1169.9,1238.0,1153.1,1220.0,214193
2026-04-06,SOLARINDS,Chemicals,13109.0,13345.0,12952.0,13303.0,135192
2026-04-06,SONACOMS,Automobile and Auto Components,499.5,512.45,489.25,509.4,967766
2026-04-06,SONATSOFTW,Information Technology,233.0,235.35,228.54,232.31,549727
2026-04-06,SPLPETRO,Chemicals,732.25,805.0,720.25,734.55,2675208
2026-04-06,SRF,Chemicals,2425.0,2443.6,2355.0,2433.8,1106561
2026-04-06,STARHEALTH,Financial Services,460.05,469.0,450.55,458.55,557504
2026-04-06,SUMICHEM,Chemicals,383.95,398.0,376.2,394.7,191311
2026-04-06,SUNDARMFIN,Financial Services,4538.0,4649.5,4460.9,4598.0,68484
2026-04-06,SUNPHARMA,Healthcare,1684.3,1699.0,1654.9,1694.6,3533715
2026-04-06,SUNTV,Media Entertainment & Publication,587.5,596.75,580.1,588.25,222407
2026-04-06,SUPREMEIND,Capital Goods,3649.2,3723.3,3516.0,3672.2,224359
2026-04-06,SUZLON,Capital Goods,40.9,41.73,39.84,41.59,66648727
2026-04-06,SWANCORP,Chemicals,311.35,316.9,306.0,313.75,963966
2026-04-06,SWIGGY,Consumer Services,275.3,275.3,266.0,271.8,20126703
2026-04-06,SYNGENE,Healthcare,391.1,400.6,380.0,399.4,935572
2026-04-06,SYRMA,Capital Goods,798.0,814.45,789.3,808.5,856948
2026-04-06,TARIL,Capital Goods,276.7,276.7,266.7,274.45,2417799
2026-04-06,TATACAP,Financial Services,308.55,311.7,305.6,308.0,1783590
2026-04-06,TATACHEM,Chemicals,651.9,651.9,622.75,634.25,1105418
2026-04-06,TATACOMM,Telecommunication,1380.0,1409.8,1363.5,1402.7,261005
2026-04-06,TATACONSUM,Fast Moving Consumer Goods,1043.0,1063.6,1022.7,1055.2,2179297
2026-04-06,TATAELXSI,Information Technology,4243.0,4300.0,4221.0,4272.3,204565
2026-04-06,TATAINVEST,Financial Services,585.05,594.95,571.9,592.0,423061
2026-04-06,TATAPOWER,Power,385.05,387.0,378.45,383.85,6691437
2026-04-06,TATASTEEL,Metals & Mining,193.02,196.65,190.25,196.1,28115748
2026-04-06,TATATECH,Information Technology,543.75,544.55,536.75,543.3,640027
2026-04-06,TBOTEK,Consumer Services,1089.9,1113.9,1062.8,1096.5,65961
2026-04-06,TCS,Information Technology,2474.0,2482.0,2448.2,2473.9,2572417
2026-04-06,TECHM,Information Technology,1435.0,1464.9,1433.7,1449.5,1476736
2026-04-06,TEGA,Capital Goods,1704.0,1728.6,1695.4,1715.0,20651
2026-04-06,TEJASNET,Telecommunication,425.0,426.9,408.4,424.75,3920568
2026-04-06,TENNIND,Automobile and Auto Components,525.1,533.95,523.5,528.65,494872
2026-04-06,THELEELA,Consumer Services,406.8,418.0,406.8,414.4,76111
2026-04-06,THERMAX,Capital Goods,3295.8,3320.0,3232.1,3276.6,68087
2026-04-06,TIINDIA,Automobile and Auto Components,2574.9,2592.6,2509.4,2582.9,255370
2026-04-06,TIMKEN,Capital Goods,3347.8,3348.3,3265.0,3324.8,25909
2026-04-06,TITAGARH,Capital Goods,621.95,644.0,603.0,639.35,1212170
2026-04-06,TITAN,Consumer Durables,4105.0,4257.9,4105.0,4246.1,1678285
2026-04-06,TMCV,Capital Goods,388.95,396.85,382.55,391.3,9999061
2026-04-06,TMPV,Automobile and Auto Components,303.3,308.1,299.85,307.4,6425909
2026-04-06,TORNTPHARM,Healthcare,3987.2,4035.1,3950.0,4011.6,420340
2026-04-06,TORNTPOWER,Power,1332.9,1386.0,1332.3,1379.1,546934
2026-04-06,TRAVELFOOD,Consumer Services,1280.0,1295.6,1261.5,1270.3,62261
2026-04-06,TRENT,Consumer Services,3634.9,3869.5,3634.9,3833.6,4877807
2026-04-06,TRIDENT,Textiles,24.06,24.3,23.55,24.19,7689669
2026-04-06,TRITURBINE,Capital Goods,451.0,463.45,449.95,458.4,209558
2026-04-06,TTML,Telecommunication,36.5,37.67,35.37,37.5,4917773
2026-04-06,TVSMOTOR,Automobile and Auto Components,3467.9,3504.1,3410.4,3487.8,959786
2026-04-06,UBL,Fast Moving Consumer Goods,1485.0,1495.0,1441.1,1481.7,98455
2026-04-06,UCOBANK,Financial Services,24.0,24.44,23.5,24.35,9271908
2026-04-06,ULTRACEMCO,Construction Materials,10611.0,10976.0,10540.0,10955.0,374420
